ps_partkey	value
1392628	8798024.00
1227512	8797996.44
847280	8796968.46
212350	8796865.22
1372186	8796057.42
682296	8795925.36
761357	8795795.72
188101	8795537.34
847878	8795499.52
1525888	8795491.77
1295139	8795417.80
981553	8795410.29
1915351	8795116.47
235432	8794965.05
921654	8794912.35
184487	8794786.56
1637602	8794669.00
1915280	8794340.79
1928069	8794209.32
708485	8793898.86
1237062	8793691.83
779421	8793455.73
749444	8793281.75
1587656	8792755.65
692944	8792192.08
88209	8792098.08
1970729	8791688.10
1209860	8791526.25
1631909	8790783.64
1274669	8790727.54
525898	8790602.50
446067	8789992.05
1856674	8789916.32
1545559	8789885.23
685474	8789747.28
1647976	8789640.14
1594916	8789402.44
794145	8789332.58
1208587	8789228.82
1481211	8789131.45
1186964	8789115.00
1589286	8789114.88
1237613	8788758.00
311721	8788739.00
168078	8788694.40
1491304	8788181.79
991537	8788079.30
1599936	8787644.80
304957	8787644.43
1403381	8787359.40
55358	8786820.75
259203	8786422.35
451509	8786402.64
1997811	8786339.16
1971866	8785845.67
643771	8785640.32
714614	8785379.46
39378	8785356.72
1517357	8785113.12
51761	8784971.10
657222	8783635.20
534479	8783438.30
1077371	8783436.22
1421306	8783224.29
510915	8783118.18
1720104	8782751.26
512520	8782718.65
1457131	8781988.80
513011	8781828.82
821007	8781775.68
330668	8781664.57
56352	8781495.76
891245	8781117.42
356632	8781061.79
948085	8780762.50
1678265	8780041.02
1412519	8779969.44
41689	8779731.40
316433	8779647.91
1623935	8779334.70
1243841	8779157.68
1087187	8778978.90
54874	8778776.37
62583	8778670.48
574414	8778483.28
581281	8778393.58
1186250	8778196.03
186012	8778195.41
840934	8777795.62
1393620	8777663.22
1407058	8777168.00
1674623	8777041.02
367247	8776954.14
1317694	8776911.30
1991229	8776173.88
1980340	8776026.00
596400	8775863.60
818099	8775554.77
280301	8774788.48
1483432	8774731.06
723462	8774614.71
1905387	8774316.90
1846074	8774274.15
1620463	8774268.53
5390	8774123.58
1785023	8774043.20
1377164	8773878.82
875601	8773714.29
1663298	8773575.01
67260	8773498.50
1524255	8773492.00
375744	8773361.38
1860161	8772731.00
74993	8772673.14
1033653	8772015.60
981580	8771293.10
1680563	8771291.76
440422	8770468.74
940093	8769854.25
648874	8769654.66
646512	8769551.70
1021655	8769243.96
1003984	8768587.68
1376059	8768551.05
940919	8768487.96
1634875	8768336.22
1264146	8767841.01
1516734	8767549.98
297996	8767236.07
1421225	8767036.77
85579	8766090.12
1885970	8766033.54
734144	8765990.61
516508	8765942.15
549260	8765698.61
26645	8765184.00
485146	8764943.92
156066	8764587.36
1903890	8764394.80
1440202	8764267.00
1926016	8764244.40
1138995	8764217.68
1179826	8764180.64
256959	8764100.55
1707065	8764076.97
1308281	8764059.50
1504673	8763798.42
83197	8763474.16
1448427	8763316.80
1290334	8763280.66
286940	8762095.80
1105530	8762081.30
968365	8761793.75
1322118	8761523.76
1218890	8761482.05
811547	8761435.35
44713	8761167.26
50948	8761087.41
767687	8760872.88
1240262	8760787.31
490707	8760490.74
179230	8760285.60
444079	8760184.32
693291	8760160.01
705816	8760024.40
311586	8759696.40
1077158	8759690.64
647194	8759638.96
957168	8759545.40
1011042	8759195.26
203668	8759159.68
1065280	8759060.55
1991332	8758932.43
757409	8758588.02
1460322	8758570.65
448768	8758142.26
551076	8757677.50
546591	8757562.44
785216	8756993.29
1932009	8756445.00
398734	8756357.88
899419	8756151.98
1723800	8756053.60
1454383	8756021.04
1929277	8755827.88
1599694	8755656.78
731331	8755452.20
243668	8755036.23
376888	8754955.96
180642	8754797.59
1984398	8754706.76
1934208	8754507.02
1482064	8754035.67
224197	8753908.60
1965403	8753886.37
201275	8753685.70
1608275	8753617.80
625675	8753309.70
1971573	8753239.62
384494	8751922.00
1966480	8751291.12
949103	8751289.24
1550097	8751094.64
1301732	8750840.32
1009610	8750731.01
812199	8750571.84
467377	8750468.20
1019217	8750357.28
152055	8749695.18
597144	8749672.48
117694	8749666.42
445606	8749466.64
1570703	8749248.90
286436	8749184.64
598814	8748945.92
1053791	8748726.00
1298500	8748476.52
1471108	8748364.18
1537899	8748136.98
498271	8748022.08
1788862	8748018.64
968165	8748012.14
1917549	8747925.28
620366	8747879.40
1278272	8747816.80
1250429	8747798.80
1166479	8747406.20
1417879	8747362.32
1218700	8746963.47
803238	8746650.20
1695655	8746345.44
880073	8746268.70
1391326	8745967.49
1898716	8745931.54
1495845	8745478.70
1067359	8745149.86
11119	8744971.75
350775	8744854.15
1208809	8744456.05
1811092	8744110.00
102427	8743545.36
412297	8743384.80
1180994	8743334.47
994422	8743247.73
1651453	8743105.23
1083076	8742783.60
827960	8742479.85
1201949	8742121.15
631707	8742007.26
549082	8742002.72
1690888	8741786.04
1416464	8741681.44
74188	8741651.94
845360	8741491.27
26391	8741399.64
1578698	8741060.00
240209	8741057.22
563797	8740845.32
1624509	8740839.98
1252575	8740530.60
191909	8740334.34
889465	8740262.30
132354	8740046.79
515463	8740020.39
1370833	8739977.19
1276916	8739913.14
201613	8739586.43
58211	8739574.86
1893885	8739452.08
1679788	8739258.04
279956	8739137.05
176843	8738947.88
544400	8738916.12
360845	8738866.72
806163	8738822.87
179833	8738680.00
810292	8738311.35
604364	8738167.42
891145	8738111.27
671204	8737712.78
1768948	8737500.48
1615983	8737443.52
268035	8737327.53
757425	8737135.29
1070313	8736974.82
1598048	8736835.40
1679794	8736805.00
954722	8736733.10
60606	8736488.67
976045	8736388.88
1092212	8736352.62
1900044	8735914.44
28624	8735657.04
1605232	8735324.16
983630	8735261.60
569806	8735223.90
682670	8734337.60
868406	8734289.66
333500	8734266.80
1697085	8734266.72
275004	8734229.28
1104834	8734136.85
212577	8734101.96
155228	8734042.28
966716	8734026.87
980599	8733920.70
1983473	8733383.22
786276	8732947.33
1584867	8732920.41
1505679	8732855.04
938187	8732843.16
709641	8732707.50
1671869	8732576.96
788	8732432.56
1090130	8732362.60
1009464	8732308.14
919144	8732067.12
970231	8731944.19
641063	8731926.42
372988	8731842.48
1841726	8731774.08
127548	8731764.93
1297921	8731616.25
873294	8731543.31
1590812	8731104.26
1779755	8731026.20
584742	8731013.76
1699509	8730922.68
902283	8730861.40
458018	8730763.12
515647	8730563.60
1249232	8730242.46
1751687	8729376.00
1814393	8729048.72
1301378	8729031.67
1872490	8728915.20
86879	8728862.40
1587942	8728823.44
1237844	8728538.00
942678	8727909.28
1564140	8727853.98
873273	8727581.92
861419	8727288.57
480985	8727269.44
640708	8726706.12
980570	8726391.83
506920	8726155.70
210728	8726086.45
438806	8726064.55
1526888	8726002.76
1959247	8725461.96
1649970	8725146.39
1269231	8725000.34
782682	8724945.25
1568519	8724124.95
1943978	8724122.11
953527	8724109.30
460939	8724103.05
1971579	8724072.96
514347	8723980.20
1216464	8723920.92
792994	8723890.11
1015905	8723471.04
1167566	8723366.68
1337243	8722106.36
1508901	8721740.42
1814930	8721483.12
416640	8721335.37
668089	8720939.77
669442	8720849.54
978457	8720745.42
549489	8720623.38
850749	8720444.18
1968815	8720433.27
1734935	8720175.38
116531	8720103.37
1725197	8719792.90
1409086	8719596.57
264686	8719534.41
1505981	8719512.52
16167	8719511.36
1604030	8719501.30
733448	8719296.75
181941	8719192.14
1405888	8718804.30
1884476	8718537.30
533421	8718125.24
880856	8717844.60
1242236	8717476.25
1128874	8717417.50
747375	8717237.01
1425072	8716716.19
973618	8716708.99
1560381	8716059.00
972626	8715954.06
572979	8715280.30
201635	8715221.28
619168	8714951.58
1269592	8714888.16
1213441	8714688.56
1831986	8714647.50
1801270	8714389.06
1717098	8714254.98
1584943	8713342.05
1695102	8713075.14
848666	8713028.52
1345341	8712747.68
1214597	8712542.33
798515	8712345.36
89898	8712030.19
1354710	8711976.98
518530	8711826.39
592507	8711764.07
578954	8711745.20
1791403	8711579.78
456915	8711460.34
484931	8711200.85
1308756	8711029.62
667451	8711026.36
1297152	8710830.45
1163806	8710652.16
1616501	8710517.10
1858131	8710481.70
540853	8710174.48
638872	8710105.80
732173	8709901.26
722634	8709623.76
1450556	8708742.84
732989	8708205.80
1223684	8708186.80
776480	8707962.06
1956814	8707833.18
1640663	8707637.70
1352416	8707569.66
278854	8707412.64
177905	8706587.04
1602928	8706273.45
1345137	8705306.88
1142720	8705304.54
1772739	8705152.00
1491447	8705108.97
1141266	8704752.81
1276673	8704693.20
1054874	8704686.90
139849	8704516.50
1048144	8704342.64
936701	8704268.16
224665	8704230.48
1081910	8703509.67
1367825	8703466.00
194166	8703066.84
571072	8702572.56
1596095	8702509.57
468425	8702319.62
1173207	8702227.80
1964852	8702191.68
1023051	8702170.44
1388072	8702108.63
353447	8702100.68
712329	8702063.04
465021	8701905.60
921311	8701671.16
1769676	8701598.72
1242349	8701191.94
903513	8701182.05
1737530	8700646.68
1406557	8700535.52
327589	8699979.54
1500294	8699195.34
592537	8699028.52
184178	8698986.40
749080	8698659.88
557414	8698563.25
1560410	8698186.20
589633	8697809.52
1984421	8697803.58
1667394	8697715.78
300129	8697495.10
1435698	8697370.85
1405777	8696922.40
1426620	8696813.94
67934	8696586.30
1019613	8696556.93
1893279	8696524.72
68840	8696442.55
1178203	8696150.96
257664	8696021.28
594013	8695251.52
437170	8695129.10
130576	8695062.40
1793419	8694759.92
856830	8694604.10
854159	8694449.28
367702	8694311.98
1060610	8693912.76
1505142	8693793.48
1940921	8693587.12
1714826	8693320.08
244376	8693096.58
1396505	8692834.02
205579	8692817.74
1209590	8692646.32
19604	8692636.16
1566410	8692570.80
219079	8692562.75
1590355	8691818.10
696334	8691801.16
1414825	8691715.72
1687198	8691630.75
88833	8691568.97
621690	8691364.18
871593	8690690.67
671423	8690390.77
1563885	8690369.45
893340	8690246.58
1986931	8690244.28
1104184	8689623.19
277838	8689312.48
843375	8688659.28
37670	8687985.31
224907	8687890.92
1575379	8687643.12
121222	8687431.30
771161	8687311.92
1024431	8687287.25
1804932	8687259.45
1053592	8687081.20
210993	8686984.84
1662575	8686624.56
370500	8686041.12
886993	8685799.12
1819621	8685399.00
226714	8685024.56
1623806	8684577.70
1077046	8684559.00
106990	8684529.22
385799	8684257.47
563284	8684032.48
14974	8683821.25
594243	8683808.16
417177	8683778.61
1931681	8683604.91
667606	8683139.08
784299	8683050.80
915525	8683031.30
145177	8682943.38
701146	8682790.00
196686	8682783.57
995787	8682712.32
1579475	8682707.34
1901299	8681982.03
1916461	8681886.30
1758763	8681640.66
1483134	8681480.00
1608157	8681325.60
1823819	8681152.48
1338620	8681077.34
439856	8680810.34
98627	8680418.46
1790064	8680349.05
1381941	8680227.55
1876958	8679807.90
1137767	8679582.00
1164869	8678949.12
23289	8678898.95
1312942	8678743.87
1418810	8678593.37
378025	8678544.84
1255556	8678500.36
487202	8678404.80
1100231	8678397.00
1130195	8678175.48
1876509	8677899.36
865202	8677453.40
1519559	8677265.84
432082	8677169.70
128710	8677080.24
1183601	8676831.18
880453	8676372.50
611539	8676307.15
25688	8675929.84
570849	8675897.95
451662	8675812.08
523204	8675753.84
1088081	8675518.60
316218	8675163.80
284505	8675000.88
1093990	8674898.96
1216586	8674861.99
563826	8674541.20
1037951	8674438.80
1672952	8674379.83
911113	8674226.00
474046	8674055.06
108454	8673990.60
617563	8673922.62
646391	8673850.38
588507	8673834.44
907534	8673801.55
829370	8673286.37
1929874	8672922.45
1385525	8672405.40
1232192	8672369.64
1428638	8672264.53
846385	8672004.98
1472639	8671895.36
691546	8671743.02
1395320	8671599.68
754019	8671490.94
578862	8670948.96
235061	8670716.32
362506	8670571.35
1956249	8670440.88
1825687	8670353.67
807833	8670119.40
244531	8669932.50
890720	8669564.90
817128	8669002.05
1831224	8668835.28
1233304	8668707.97
414318	8668634.38
167483	8668542.90
389988	8668494.45
1983243	8668433.72
240999	8668118.36
496519	8667942.70
545714	8667664.60
1160800	8667466.61
10564	8667098.22
1255102	8667021.29
417086	8666845.12
733447	8666736.46
1645650	8666723.91
1245869	8666426.08
1942785	8666340.41
1987132	8666246.76
1795298	8666103.06
941326	8665814.72
1504704	8665667.33
888821	8665524.55
1910130	8665268.80
1478025	8664872.04
1493006	8664801.98
157839	8664635.21
61498	8664578.02
1819230	8664572.85
201755	8664443.70
254764	8663087.46
373942	8663045.37
57692	8662980.48
1948103	8662915.08
391160	8662634.75
309474	8662619.36
463522	8662431.58
1789637	8662334.46
1203394	8662301.01
262715	8662221.05
1316460	8662076.14
1260516	8661898.86
884483	8661661.96
642577	8661313.21
716990	8661238.96
411124	8661177.98
1732827	8661044.80
1891967	8660577.42
832571	8660537.83
1838018	8660531.00
1651817	8660325.52
954239	8659817.07
1000952	8659619.43
308832	8659568.54
609286	8659562.40
1889357	8659288.40
1312217	8659240.80
485791	8658831.36
1433361	8658205.65
1985273	8658042.36
485613	8657647.83
136834	8657594.14
103813	8657564.76
438396	8657404.80
1384909	8657233.92
1965741	8657008.29
1507707	8656968.26
1506275	8656747.32
1362581	8656614.40
1587883	8656431.92
1676073	8656414.34
756844	8656173.96
1569242	8656072.53
1827105	8655485.85
1216411	8655310.51
1250914	8655174.58
1102085	8655129.36
239194	8655097.85
668656	8654989.00
1773079	8654985.60
989138	8654947.56
40859	8654770.64
516639	8654418.07
239961	8654304.09
444060	8654116.24
1590639	8653969.45
1003400	8653560.68
815530	8653471.40
811464	8653404.92
1143424	8653312.08
1610106	8653168.88
1616127	8653092.70
1359593	8652619.05
1325675	8652603.71
1193150	8652346.16
1616895	8652324.12
216216	8652320.90
1710481	8652266.18
873093	8652181.70
633734	8652158.13
130884	8651970.00
52602	8651538.72
1109728	8651317.68
637754	8651277.00
1565768	8651130.12
42734	8650693.60
1209191	8650607.00
951958	8650343.05
508446	8650171.56
104298	8650160.71
756620	8649672.18
786530	8649626.11
1189119	8649579.02
1068956	8649525.94
1096717	8649366.20
1238073	8649279.88
1516707	8649214.20
1441229	8648957.52
130733	8648844.36
1379859	8648226.57
85373	8647796.22
832180	8647790.14
1635907	8647383.06
44811	8647137.58
324185	8647065.90
1777922	8646850.36
1484570	8646656.02
774790	8646574.23
1059916	8646300.00
208165	8646268.05
415274	8646213.25
1826859	8645892.87
217239	8645862.16
1547623	8645789.85
897234	8645584.61
851261	8645425.40
719959	8645287.44
1747377	8645071.68
242305	8645071.06
436931	8644923.74
1534911	8644527.20
94559	8644378.65
1879812	8644151.68
1701226	8644065.16
1341865	8643658.98
420547	8643284.73
367304	8642725.92
475208	8642623.35
230395	8642448.66
1475924	8642378.85
1096271	8642191.32
1769518	8642137.80
551196	8642125.80
1673772	8642059.92
1016058	8641871.80
1724991	8641735.30
695592	8641409.22
1928222	8641207.54
620277	8641126.36
907797	8640648.66
1773543	8640544.95
177217	8640003.12
266389	8639919.90
1554273	8639778.84
1168135	8639434.98
230937	8639327.34
482293	8639256.00
1618359	8639251.81
799632	8638979.78
744728	8638948.12
1868057	8638837.70
800049	8638666.38
584863	8638665.49
1563599	8638090.60
1233281	8637993.48
1204205	8637852.60
1421043	8637797.20
1485837	8637642.09
1886257	8637285.25
728426	8637175.69
1702754	8637148.67
365938	8637111.46
1779731	8636535.18
1114173	8636400.42
1110070	8636340.30
301332	8636220.83
1522528	8636219.72
1739756	8636216.82
1660252	8635969.60
909386	8635828.32
1533690	8635755.19
604288	8635604.78
1303224	8635363.16
742773	8635264.56
1323659	8634956.70
806065	8634875.36
1289675	8634405.98
1335702	8634169.56
728443	8633718.72
427795	8633672.50
847507	8633499.15
615029	8633458.92
1301583	8632914.10
1356688	8632741.86
1278527	8632260.83
1966245	8632228.44
1609165	8632124.42
1315832	8632113.30
52804	8632109.25
403959	8632012.68
930576	8631827.35
400344	8631276.91
1191719	8631102.42
1494448	8630987.54
738826	8630719.09
1360995	8630399.16
554227	8630371.42
934508	8630094.78
777344	8629937.28
1160453	8629650.72
1297839	8629598.25
410271	8629594.47
183462	8628952.68
1866533	8628935.00
1749804	8628672.68
1833861	8628567.12
705471	8628218.76
540273	8628128.38
166328	8628052.77
754587	8627829.80
1377645	8627716.08
1729120	8627551.68
1596141	8627548.80
1653008	8627224.68
1444961	8627157.81
473121	8627085.57
255518	8627016.30
417960	8626917.86
1777827	8626899.16
52177	8626732.40
447840	8626584.57
757324	8626484.16
1741160	8626432.04
1303841	8626113.00
1826537	8625969.60
926454	8625783.78
955805	8625638.71
932975	8625492.32
361228	8625212.64
989171	8625102.50
581948	8624968.59
313174	8624867.56
547828	8624770.23
1108827	8624594.04
1043810	8624317.93
1974623	8624303.60
1715355	8624297.50
1798762	8624152.35
936506	8624002.31
508551	8623929.60
1836405	8623844.60
1975736	8623834.66
321984	8623816.13
1062041	8623753.17
362455	8623452.64
1778056	8623434.60
1334762	8623270.32
1521822	8623189.44
142686	8623172.61
325258	8623097.42
508391	8622991.09
1991325	8622951.92
1488384	8622922.81
1635730	8622838.12
544404	8622682.53
632387	8622595.52
756361	8622560.64
1598391	8622531.69
298846	8622408.96
743870	8622345.60
837520	8622296.98
750520	8622112.40
1391788	8621927.05
1587000	8621825.77
1057177	8621740.00
1927018	8621265.85
1504863	8621070.22
1821353	8621048.93
1497389	8620939.35
59458	8620507.53
1928252	8620391.88
401214	8620292.31
10423	8620080.70
13686	8620020.72
144931	8619894.36
1832594	8619862.65
1494629	8619811.86
437350	8619265.07
1989925	8618952.72
1197491	8618755.98
649738	8618375.43
570374	8618157.90
818460	8617798.42
1878357	8617747.32
608619	8617734.72
1368220	8617318.08
1403541	8617215.06
570544	8617192.40
216493	8617180.52
742693	8617122.04
1123569	8617062.65
1762712	8616979.02
846171	8616931.60
318057	8616884.49
265660	8616688.22
1933915	8616584.18
721906	8616570.30
253970	8616382.72
522401	8616363.20
578996	8616361.89
1015944	8616067.20
501330	8615698.80
1471579	8615083.92
1036036	8614781.29
519780	8614532.28
410053	8614354.98
506657	8614136.96
1006538	8613975.90
372588	8613854.06
849553	8613667.98
69970	8613577.25
1432244	8613567.00
1984557	8613548.10
585999	8613473.84
1299335	8613311.46
695922	8613245.22
1060577	8613152.50
1051617	8612828.18
1334490	8612782.08
1821834	8612766.25
1150658	8612344.92
1608444	8612042.18
1729256	8611775.22
1348983	8611644.39
359508	8611567.38
1337343	8611440.02
623636	8610765.32
1364722	8610729.80
361297	8610712.59
848316	8610619.15
203972	8610340.17
815959	8610217.19
1363523	8610110.32
568934	8610072.96
578054	8609856.12
77842	8609657.21
23479	8609640.93
1608268	8609383.85
1319628	8609362.42
393433	8609283.10
1635266	8609221.10
1227858	8609186.81
1778824	8607936.90
1371784	8607865.20
1248091	8607556.60
26056	8607341.12
1803537	8607276.58
1007532	8607170.88
1256689	8606953.12
146578	8606803.33
1796222	8606614.32
1641538	8606601.36
109591	8606227.23
1001479	8605849.89
1046935	8605833.66
1835853	8605699.63
1701730	8605652.20
167031	8605555.24
978032	8605548.42
874124	8605220.36
893037	8605188.45
1584988	8604921.78
186955	8604886.85
568066	8604842.40
1273886	8604824.88
1893851	8603867.88
752473	8603757.58
639922	8603684.75
974357	8603445.84
1197758	8603258.56
1152370	8603186.55
1121135	8602965.36
1965041	8602577.64
484469	8602563.04
1062354	8602252.77
1841251	8602197.12
354320	8601942.47
1315226	8601797.00
470710	8601678.00
1523114	8601646.77
332659	8601423.60
751653	8601308.16
613386	8601244.38
1419945	8601192.80
1653580	8600904.20
319036	8600790.80
954529	8600689.88
1170574	8600654.04
1270451	8600492.12
1144949	8600267.04
1306295	8600116.46
663105	8600068.44
827535	8599856.72
1113486	8599545.35
1560435	8599411.76
1597368	8599370.65
422870	8599347.55
1753696	8599290.25
605320	8598848.72
170513	8598846.00
684736	8598799.17
1620801	8598604.30
805890	8598236.85
1909415	8598142.42
2870	8598130.80
1981956	8597736.22
734835	8597733.48
662132	8597511.55
1474681	8597484.00
1863791	8597220.60
180541	8597212.50
159842	8596762.02
759892	8596754.64
690523	8596375.20
1336916	8596183.44
5596	8596151.68
146919	8596034.72
1065799	8595942.93
1996737	8595832.39
375243	8595796.85
1148780	8595652.16
1234292	8595589.99
982469	8595429.45
492614	8594495.32
1291141	8594485.86
1437533	8594447.40
722487	8593355.94
1425253	8593299.21
1556576	8593274.28
832115	8593210.09
1589915	8593180.18
142711	8592847.05
766131	8592750.00
537029	8592669.36
1287594	8592550.23
820328	8592280.32
1261737	8592080.91
1015577	8592045.34
569903	8591833.99
483006	8591745.68
735483	8591434.38
1722954	8591408.50
1706526	8591344.80
799935	8591297.40
395009	8591153.68
516677	8591097.60
205223	8590921.78
1682243	8590855.52
168147	8590852.50
1000621	8590756.13
1371625	8590556.80
1962493	8590418.90
114489	8590293.58
1625675	8589838.24
1081204	8589756.90
1653427	8589614.59
1312766	8589551.94
677220	8589508.32
236051	8589338.95
847015	8589010.64
147814	8588901.30
1141441	8588523.68
1973757	8588062.62
1388877	8587890.69
240007	8587860.16
1080380	8587744.62
557143	8587715.85
1181834	8587568.34
318537	8586874.82
54977	8586706.20
999966	8586641.28
1964616	8586631.12
1248562	8586629.04
1756728	8586447.70
999844	8586121.32
827930	8586081.78
478742	8586064.85
1407371	8586055.53
254274	8585767.12
1845777	8585502.23
966827	8585489.55
611925	8585297.50
410676	8585270.12
857321	8584968.04
1817129	8584919.28
1013021	8584808.50
1649669	8584676.90
1133545	8584640.21
1823734	8584389.76
1185882	8584122.64
937146	8583917.64
1594609	8583771.71
540062	8583440.76
1738267	8583163.12
1020630	8582607.36
578788	8582280.00
1615558	8582101.64
1187603	8581656.02
1435660	8581466.74
390092	8581356.91
1953239	8581102.55
1779901	8580965.05
1266608	8580842.98
1943421	8580611.58
1760591	8580233.40
1953915	8580096.68
1900173	8579868.36
1600426	8579862.20
512705	8578963.65
1158140	8578765.86
1381499	8578686.50
1541049	8578550.12
1795119	8578475.71
1235815	8578024.26
597653	8578005.81
346545	8577943.92
260724	8577901.55
1594577	8577526.32
736215	8577525.64
1610173	8577352.52
975605	8577278.29
37177	8577267.85
619233	8576995.00
1761810	8576990.75
1304473	8576946.84
783536	8576733.76
691371	8576544.30
316065	8575920.22
212954	8575584.72
78443	8575582.80
1283790	8575332.89
1740094	8575101.36
531794	8575037.88
1730367	8574376.19
833982	8574349.26
61577	8574074.88
1846288	8574071.10
1641287	8573628.20
26261	8573558.40
898948	8573445.36
663479	8573443.92
978898	8573381.74
1749897	8572864.00
1774482	8572585.01
254861	8572480.42
127376	8571941.04
718393	8571925.89
1515510	8571855.12
1567944	8571799.50
843398	8571667.68
765818	8571576.92
45464	8571317.04
1353667	8570948.45
1790386	8570799.90
1101667	8570780.64
1216904	8570408.40
39284	8570365.12
709509	8570300.82
1356188	8570257.65
1933610	8570050.89
983476	8569688.40
481078	8569363.66
556951	8569280.70
1720197	8569208.58
517298	8568975.58
1373660	8568900.90
1279121	8568758.70
1996488	8568526.08
562629	8568290.85
1457640	8568239.31
1066639	8568165.43
81626	8567572.11
895845	8567431.80
443130	8567135.22
1549620	8567003.92
1008212	8566888.20
1053466	8566795.62
714228	8566528.88
1331917	8566513.28
39331	8566366.60
1469973	8566340.02
236936	8566333.54
2287	8565969.12
108533	8565707.46
1559667	8565409.06
1525216	8565381.84
1972634	8565370.72
316341	8565324.60
1852542	8564878.45
1678363	8564790.08
606081	8564749.75
882768	8564490.00
1188036	8564346.00
518300	8564117.04
488183	8563898.64
493187	8563803.49
160300	8562849.60
281419	8562604.50
707166	8562328.56
351928	8562164.45
296086	8562160.62
357833	8562077.64
839604	8562045.28
37709	8561938.98
703049	8561720.69
334982	8561648.85
969387	8561554.65
855209	8561436.12
1269775	8560805.92
1121584	8560441.56
1557343	8560404.82
973228	8559555.16
1912317	8559503.04
352305	8559341.45
1963715	8559246.98
82944	8559193.59
507793	8559041.48
935407	8558834.93
1732612	8558418.90
536010	8558306.82
1506421	8558158.70
1871292	8558143.03
1581979	8557943.00
35351	8557245.90
68917	8557187.02
1148247	8556931.24
1646663	8556859.63
1367504	8556810.68
962203	8556806.02
1854212	8556804.37
371841	8556703.70
161748	8556675.54
1268893	8556471.00
292629	8556339.95
1687561	8555922.65
69740	8555837.16
70137	8555706.81
1114128	8555497.52
1378270	8555481.72
881349	8554416.44
612777	8554301.92
759160	8554218.84
1756800	8554160.83
1941522	8553813.40
1678932	8553743.38
1745808	8553695.85
96078	8553692.16
681583	8553670.08
344904	8553474.05
1350718	8553427.20
625999	8553361.68
1637623	8553351.61
1302921	8553241.35
1587996	8553141.96
1228016	8553092.54
579295	8553023.23
755812	8553003.44
415625	8552586.24
1441622	8552468.74
1006561	8552435.80
887505	8552069.90
861533	8551955.20
1112628	8551852.65
204490	8551647.54
998302	8551616.59
1566269	8551603.17
1910606	8551497.29
1365453	8551339.83
838605	8550983.08
762404	8550850.20
54241	8550785.25
1046017	8550749.92
1618999	8550595.44
1326584	8549997.00
254166	8549821.93
1520079	8549821.28
229226	8549517.70
1847538	8549466.85
1074983	8549329.14
1961889	8549206.37
1419514	8549020.44
1189833	8548872.30
821492	8548835.68
1594152	8548786.74
1891292	8548680.69
432885	8548676.00
137318	8548648.64
962653	8548345.77
1498622	8547814.04
1050601	8547671.37
1595400	8547642.00
424	8547527.10
996491	8547248.85
1132007	8547153.12
56365	8547148.04
1334368	8547139.46
1824961	8547126.40
798474	8546592.04
160706	8546556.78
926289	8546535.53
1182646	8546533.61
1188026	8546040.88
734623	8545308.48
971207	8545084.90
1206294	8545008.56
815107	8544921.29
236799	8544713.10
1592979	8544700.86
1047443	8544494.40
1824906	8544474.03
1578024	8544446.72
1467669	8544139.54
589388	8544001.08
1283975	8543859.66
1099349	8543854.62
1431986	8543494.02
1106433	8543321.56
751170	8542807.02
1570451	8542760.84
269763	8542730.28
13042	8542717.18
992222	8542657.78
1992675	8542503.20
916488	8542497.32
122203	8542222.09
1125782	8542120.56
1172957	8541946.30
52585	8541821.53
940522	8541759.96
1020620	8541279.52
1689278	8541118.48
1106005	8541043.00
1131809	8540967.72
1411258	8540817.24
969943	8540547.43
845718	8540266.04
599354	8540203.60
444924	8540017.86
166641	8539362.96
611116	8539206.37
900614	8539044.93
17663	8538354.90
570422	8538098.40
354206	8538045.12
1690837	8537950.52
1311395	8537930.88
720982	8537862.21
1320396	8537624.75
1462637	8537522.40
657466	8537403.05
1996636	8537327.12
209556	8537258.18
875418	8536922.22
265108	8536912.50
38263	8536795.82
1897021	8536704.75
1639122	8536323.60
814009	8536178.55
984851	8535899.61
1490886	8535820.32
1270680	8535722.24
331342	8535547.80
1937626	8535393.80
1002661	8535256.98
196270	8534974.96
189027	8534677.66
985974	8534672.12
1778358	8534668.44
107353	8534561.54
1571671	8534511.76
1643098	8534319.87
673792	8534265.84
1760426	8534228.64
1656594	8534004.72
1671193	8533546.00
649623	8533218.51
817156	8532983.18
1552062	8532587.34
111785	8532442.35
901724	8532431.70
387251	8532216.15
366518	8532152.64
1769323	8531836.43
259614	8531771.04
72428	8531749.80
1490054	8531675.25
1671145	8531472.30
1522746	8531456.98
1527136	8530994.96
1785696	8530954.36
174345	8530807.41
1454276	8530640.56
1882093	8530537.47
563382	8530437.25
434122	8529936.66
465724	8529784.80
263548	8529542.25
914880	8529529.38
121007	8529317.25
695742	8529303.05
273678	8529083.28
1807411	8529036.50
302805	8528998.51
360907	8528447.20
916188	8528372.48
123499	8528186.48
899605	8528096.59
707661	8527898.46
1613672	8527720.50
1373944	8527691.13
223570	8527666.86
1608102	8527455.86
208924	8526937.40
1137015	8526483.70
1964832	8526344.26
363897	8526330.54
198312	8526278.02
1319570	8526249.56
1856887	8526097.92
570443	8526013.55
1257560	8525694.48
1029744	8525536.88
1847709	8525385.28
730981	8525213.19
1559486	8525106.80
1915016	8524870.98
1584709	8524867.32
280155	8524775.76
188538	8524705.20
1225040	8524608.68
540372	8524543.44
185111	8524482.82
474697	8524215.63
619153	8523975.72
766840	8523970.76
1329374	8523418.24
1320030	8523304.44
